state,district,market,commodity,variety,min_price,max_price,modal_price,year,month
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,5500,5430,2019,1
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4900,5470,5400,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,5500,5350,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,5470,5375,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,5450,5325,2019,6
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,5470,5325,2019,7
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4750,5465,5350,2019,8
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,5435,5350,2019,9
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,5455,5375,2019,11
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4750,5450,5375,2019,12
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4710,5440,5360,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4650,5430,5325,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4550,5460,5310,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4600,5460,5320,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,5460,5350,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4670,5460,5350,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,5465,5330,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4600,5505,5300,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,5480,5330,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4500,5510,4950,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4500,5500,5000,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4550,5500,5000,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4650,5475,5300,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4650,5410,5325,2019,1
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4600,5495,5275,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4500,5515,5320,2019,6
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4650,5480,5330,2019,8
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4600,5550,5350,2019,9
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4650,5500,5275,2019,11
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,5550,5325,2019,12
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,5600,5400,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,5600,5400,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,5650,5375,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,5650,5375,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4600,5610,5325,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,5700,5400,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4750,5675,5418,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,5650,5350,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,5650,5375,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,5650,5375,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,5775,5375,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,5800,5450,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,5800,5400,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,5650,5425,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,5900,5480,2019,1
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,5800,5400,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,5800,5410,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,6000,5500,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,6100,5550,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4750,6150,5550,2019,6
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,6200,5575,2019,8
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4850,6150,5500,2019,9
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4900,6100,5450,2019,10
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,5800,5500,2019,11
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4900,6100,5600,2019,12
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5000,6200,5550,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5000,6300,5600,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5000,5900,5550,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5000,6200,5600,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5000,6300,5600,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5035,5421,5300,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4750,5850,5300,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4900,6200,5500,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4900,5800,5500,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4800,6300,5600,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5000,6300,5575,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5000,6300,5600,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4900,6350,5700,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5100,6150,5600,2019,1
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5450,6200,5700,2019,2
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5300,6250,5725,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5300,6250,5700,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5200,6150,5650,2019,6
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5000,6000,5750,2019,7
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5100,5800,5600,2019,8
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4750,5800,5650,2019,9
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5100,5875,5650,2019,10
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5000,6200,5650,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5000,5850,5600,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4900,5350,5100,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4610,6595,6320,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,6210,6210,6210,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4625,6325,5800,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4700,6545,6185,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4750,6440,5880,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4830,6365,5850,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5501,6510,5900,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5305,6640,5960,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5400,6505,5950,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5100,6390,5815,2019,1
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4500,6460,5710,2019,3
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4850,6490,5825,2019,4
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5632,5931,5800,2019,5
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4400,6450,5810,2019,6
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5290,7000,5750,2019,7
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5273,6407,5850,2019,8
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5291,5720,5410,2019,10
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5000,6180,6000,2019,12
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5213,5541,5399,2019,6
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5406,6070,5600,2019,6
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,4805,5450,5400,2019,6
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5550,5550,5550,2019,6
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5445,6555,6350,2019,6
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5645,5645,5645,2019,6
Madhya Pradesh,Badwani,Sendhwa,Cotton,H4,5000,6160,5450,2019,1
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5000,5475,5350,2019,3
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,4800,5450,5325,2019,4
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,4800,5450,5325,2019,5
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5325,5460,5350,2019,7
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5000,5475,5365,2019,9
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5200,5340,5340,2019,1
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5100,5400,5300,2019,1
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5100,5400,5300,2019,1
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5200,5375,5250,2019,1
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5200,5421,5350,2019,1
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5100,5425,5400,2019,1
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,4600,5425,5350,2019,1
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5150,5425,5325,2019,1
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,4875,5450,5400,2019,5
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5050,5400,5350,2019,8
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,4500,5550,5250,2019,12
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5150,5400,5300,2019,2
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5000,5400,5275,2019,2
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,3300,5211,4765,2019,2
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,4765,5300,5211,2019,2
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,4700,5400,5275,2019,2
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,4700,5400,5275,2019,2
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,4850,5400,5300,2019,2
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,4975,5425,5300,2019,2
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,4965,5410,5300,2019,2
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5000,5400,5265,2019,1
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5100,5400,5250,2019,8
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5000,5450,5250,2019,3
Madhya Pradesh,Burhanpur,Burhanpur,Cotton,LRA,5250,5721,5400,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5375,5700,5500,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5350,5550,5470,2019,2
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5400,5550,5500,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5150,5500,5450,2019,4
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5440,5550,5500,2019,5
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5425,5550,5500,2019,7
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5250,5550,5500,2019,8
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5350,5550,5500,2019,9
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5275,5500,5490,2019,10
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5250,5550,5400,2019,11
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5300,5550,5425,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5200,5550,5425,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5200,5450,5325,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5150,5575,5425,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5200,5470,5325,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5200,5400,5350,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5250,5370,5250,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5200,5500,5350,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5350,5515,5430,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5260,5370,5300,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5250,5500,5325,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5100,5510,5325,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5100,5500,5300,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5100,5525,5325,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5100,5525,5311,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5125,5525,5325,2019,2
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5100,5370,5325,2019,4
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5150,5510,5325,2019,5
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5150,5500,5350,2019,6
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5050,5280,5150,2019,7
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5100,5500,5350,2019,11
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,4900,5475,5375,2019,12
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,4850,5510,5380,2019,2
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5150,5505,5300,2019,2
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,4800,5350,5300,2019,2
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,4775,5525,5425,2019,2
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,4900,5460,5325,2019,2
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,4950,5460,5300,2019,2
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5000,5311,5275,2019,2
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,4900,5460,5200,2019,2
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,4950,5450,5200,2019,2
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,4900,5450,5390,2019,2
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,4850,5450,5325,2019,1
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,4900,5420,5150,2019,2
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5105,5420,5150,2019,5
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,4900,5400,5150,2019,6
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5150,5431,5300,2019,7
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5150,5425,5415,2019,8
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5031,5500,5375,2019,11
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5000,5475,5230,2019,12
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5150,5511,5425,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5200,5525,5350,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5350,5550,5450,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5200,5475,5350,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5360,5521,5460,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5500,5700,5650,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5500,5775,5635,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5665,5800,5700,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5600,5900,5800,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5780,5880,5840,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5700,5851,5725,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5825,5850,5825,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5775,5825,5810,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5775,5835,5825,2019,2
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5800,6050,5950,2019,3
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5900,6000,5950,2019,4
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5750,6025,6000,2019,5
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5650,6100,6021,2019,8
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5975,6220,6085,2019,10
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5800,6211,6025,2019,11
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,5800,6050,5950,2019,4
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,6100,6225,6200,2019,4
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,6200,6200,6200,2019,4
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,6000,6000,6000,2019,4
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,6100,6250,6175,2019,4
Madhya Pradesh,Chhindwara,Pandhurna,Cotton,Other,6200,6200,6200,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5500,5370,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5500,5375,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5550,5380,2019,4
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5500,5400,2019,5
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5600,5400,2019,7
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5550,5370,2019,8
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5580,5380,2019,9
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5400,5550,5440,2019,10
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5500,5411,2019,11
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5840,5450,2019,12
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5450,5395,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5500,5350,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5500,5350,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5500,5350,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5655,5400,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5568,5400,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5820,5400,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5600,5400,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5150,5550,5400,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5550,5400,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5540,5400,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5320,5580,5400,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5550,5400,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5600,5400,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5310,5550,5400,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5320,5550,5400,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5320,5550,5400,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5750,5350,2019,4
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5550,5400,2019,5
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5150,5550,5380,2019,6
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5310,5550,5375,2019,7
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5311,5550,5350,2019,8
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5550,5360,2019,9
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5550,5350,2019,11
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5575,5300,2019,12
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5575,5380,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5550,5350,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5550,5360,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5550,5350,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5250,5490,5360,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5200,5480,5315,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5200,5480,5310,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5250,5480,5350,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5250,5375,5325,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5250,5350,5320,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5200,5500,5315,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5205,5350,5320,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5205,5350,5320,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5250,5400,5315,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5250,5500,5315,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5350,5315,2019,5
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5274,5400,5320,2019,6
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5250,5400,5320,2019,7
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5450,5315,2019,8
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5400,5320,2019,9
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5500,5330,2019,11
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5480,5320,2019,12
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5665,5300,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5525,5310,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5620,5400,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5600,5400,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5701,5300,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5300,5700,5400,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5325,5700,5400,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5420,5700,5490,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5480,5805,5700,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5600,5850,5725,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5190,5900,5740,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5525,5780,5710,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5600,5850,5720,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5301,5800,5700,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5675,5850,5735,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5600,5800,5710,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5600,6205,5735,2019,2
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5600,6200,5735,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5600,6150,5730,2019,4
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5600,6200,5790,2019,5
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5735,6201,5805,2019,6
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5690,6156,5825,2019,8
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5700,6150,5875,2019,9
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5800,6200,5905,2019,10
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6000,6150,6030,2019,11
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,5800,6205,6030,2019,12
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6000,6200,6065,2019,4
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6010,6200,6080,2019,4
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6010,6200,6040,2019,4
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6030,6080,6080,2019,4
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6020,6200,6075,2019,4
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6205,6205,6205,2019,4
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6201,6201,6201,2019,4
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6202,6205,6202,2019,4
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6000,6205,6200,2019,4
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6200,6500,6200,2019,4
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6205,6205,6205,2019,1
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6000,6205,6002,2019,3
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6150,6200,6200,2019,4
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6205,6205,6205,2019,5
Madhya Pradesh,Chhindwara,Saunsar,Cotton,H4,6100,6200,6100,2019,6
Madhya Pradesh,Chhindwara,Saunsar,Cotton,Other,5300,5500,5375,2019,3
